country,date,Total Vaccinations,Daily Vaccinations,People Vaccinated 100,Daily Vaccination 1 mio,Vaccines
Kuwait,2021-01-09,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-10,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-11,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-12,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-13,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-14,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-15,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-16,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-17,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-18,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-19,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-20,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-21,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-22,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-23,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-24,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-25,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-26,35000.0,1121.0,0.0,262.0,Pfizer/BioNTech
Latvia,2020-12-28,595.0,0.0,0.0,0.0,Pfizer/BioNTech
Latvia,2020-12-29,1469.0,874.0,0.0,463.0,Pfizer/BioNTech
Latvia,2020-12-30,2261.0,833.0,0.0,442.0,Pfizer/BioNTech
Latvia,2020-12-31,0.0,602.0,0.0,319.0,Pfizer/BioNTech
Latvia,2021-01-01,0.0,486.0,0.0,258.0,Pfizer/BioNTech
Latvia,2021-01-02,0.0,417.0,0.0,221.0,Pfizer/BioNTech
Latvia,2021-01-03,0.0,371.0,0.0,197.0,Pfizer/BioNTech
Latvia,2021-01-04,2960.0,338.0,0.0,179.0,Pfizer/BioNTech
Latvia,2021-01-05,3849.0,340.0,0.0,180.0,Pfizer/BioNTech
Latvia,2021-01-06,4625.0,338.0,0.0,179.0,Pfizer/BioNTech
Latvia,2021-01-07,5434.0,433.0,0.0,230.0,Pfizer/BioNTech
Latvia,2021-01-08,6339.0,543.0,0.0,288.0,Pfizer/BioNTech
Latvia,2021-01-09,6644.0,566.0,0.0,300.0,Pfizer/BioNTech
Latvia,2021-01-10,6980.0,594.0,0.0,315.0,Pfizer/BioNTech
Latvia,2021-01-11,8346.0,769.0,0.0,408.0,Pfizer/BioNTech
Latvia,2021-01-12,9972.0,875.0,0.0,464.0,Pfizer/BioNTech
Latvia,2021-01-13,11478.0,979.0,0.0,519.0,Pfizer/BioNTech
Latvia,2021-01-14,13295.0,1123.0,0.0,595.0,Pfizer/BioNTech
Latvia,2021-01-15,15160.0,1260.0,0.0,668.0,Pfizer/BioNTech
Latvia,2021-01-16,15823.0,1311.0,0.0,695.0,Pfizer/BioNTech
Latvia,2021-01-17,15940.0,1280.0,0.0,679.0,Pfizer/BioNTech
Latvia,2021-01-18,16783.0,1205.0,0.0,639.0,Pfizer/BioNTech
Latvia,2021-01-19,17659.0,1098.0,0.0,582.0,Pfizer/BioNTech
Latvia,2021-01-20,18429.0,993.0,0.0,526.0,Pfizer/BioNTech
Latvia,2021-01-21,18708.0,773.0,0.0,410.0,Pfizer/BioNTech
Latvia,2021-01-22,18921.0,537.0,0.0,285.0,Pfizer/BioNTech
Latvia,2021-01-23,19046.0,460.0,0.0,244.0,Pfizer/BioNTech
Latvia,2021-01-24,0.0,491.0,0.0,260.0,Pfizer/BioNTech
Latvia,2021-01-25,19713.0,419.0,0.0,222.0,Pfizer/BioNTech
Latvia,2021-01-26,20561.0,415.0,0.0,220.0,Pfizer/BioNTech
Latvia,2021-01-27,21379.0,421.0,0.0,223.0,Pfizer/BioNTech
Latvia,2021-01-28,22158.0,493.0,0.0,261.0,Pfizer/BioNTech
Latvia,2021-01-29,23119.0,600.0,0.0,318.0,Pfizer/BioNTech
Latvia,2021-01-30,23427.0,626.0,0.0,332.0,Pfizer/BioNTech
Latvia,2021-01-31,23760.0,626.0,0.0,332.0,Pfizer/BioNTech
Latvia,2021-02-01,24945.0,747.0,0.0,396.0,Pfizer/BioNTech
Latvia,2021-02-02,26714.0,879.0,0.0,466.0,Pfizer/BioNTech
Lithuania,2020-12-27,2418.0,0.0,0.09,0.0,"Moderna, Pfizer/BioNTech"
Lithuania,2020-12-28,5203.0,2785.0,0.19,1023.0,"Moderna, Pfizer/BioNTech"
Lithuania,2020-12-29,8189.0,2886.0,0.3,1060.0,"Moderna, Pfizer/BioNTech"
Lithuania,2020-12-30,9722.0,2435.0,0.36,894.0,"Moderna, Pfizer/BioNTech"
Lithuania,2020-12-31,9747.0,1832.0,0.36,673.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-01,0.0,1491.0,0.0,548.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-02,0.0,1263.0,0.0,464.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-03,0.0,1100.0,0.0,404.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-04,0.0,720.0,0.0,264.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-05,10369.0,311.0,0.38,114.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-06,13866.0,592.0,0.51,217.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-07,18019.0,1182.0,0.66,434.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-08,23191.0,1903.0,0.85,699.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-09,23495.0,1928.0,0.86,708.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-10,23498.0,1911.0,0.86,702.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-11,25704.0,2208.0,0.94,811.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-12,27789.0,2489.0,1.02,914.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-13,33875.0,2858.0,1.24,1050.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-14,42477.0,3494.0,1.56,1283.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-15,49705.0,3788.0,1.83,1391.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-16,50794.0,3900.0,1.87,1433.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-17,51924.0,4061.0,1.87,1492.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-18,56422.0,4388.0,1.97,1612.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-19,62689.0,4986.0,2.06,1832.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-20,66156.0,4612.0,2.12,1694.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-21,67641.0,3595.0,2.15,1321.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-22,67928.0,2603.0,2.16,956.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-23,67936.0,2449.0,2.16,900.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-24,0.0,2290.0,0.0,841.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-25,67973.0,1650.0,2.16,606.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-26,71064.0,1196.0,2.25,439.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-27,77838.0,1669.0,2.39,613.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-28,84586.0,2421.0,2.52,889.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-29,92488.0,3509.0,2.62,1289.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-30,93091.0,3594.0,2.63,1320.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-01-31,93099.0,3592.0,2.63,1319.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-02-01,95964.0,3999.0,2.67,1469.0,"Moderna, Pfizer/BioNTech"
Lithuania,2021-02-02,99444.0,4054.0,2.73,1489.0,"Moderna, Pfizer/BioNTech"
Luxembourg,2020-12-30,1200.0,0.0,0.19,0.0,Pfizer/BioNTech
Luxembourg,2020-12-31,0.0,62.0,0.0,99.0,Pfizer/BioNTech
Luxembourg,2021-01-01,0.0,62.0,0.0,99.0,Pfizer/BioNTech
Luxembourg,2021-01-02,0.0,62.0,0.0,99.0,Pfizer/BioNTech
Luxembourg,2021-01-03,0.0,62.0,0.0,99.0,Pfizer/BioNTech
Luxembourg,2021-01-04,0.0,62.0,0.0,99.0,Pfizer/BioNTech
Luxembourg,2021-01-05,0.0,62.0,0.0,99.0,Pfizer/BioNTech
Luxembourg,2021-01-06,0.0,62.0,0.0,99.0,Pfizer/BioNTech
Luxembourg,2021-01-07,0.0,62.0,0.0,99.0,Pfizer/BioNTech
Luxembourg,2021-01-08,0.0,62.0,0.0,99.0,Pfizer/BioNTech
Luxembourg,2021-01-09,0.0,62.0,0.0,99.0,Pfizer/BioNTech
Luxembourg,2021-01-10,0.0,62.0,0.0,99.0,Pfizer/BioNTech
Luxembourg,2021-01-11,1943.0,62.0,0.31,99.0,Pfizer/BioNTech
Luxembourg,2021-01-12,2372.0,114.0,0.38,182.0,Pfizer/BioNTech
Luxembourg,2021-01-13,2871.0,177.0,0.46,283.0,Pfizer/BioNTech
Luxembourg,2021-01-14,3233.0,220.0,0.52,351.0,Pfizer/BioNTech
Luxembourg,2021-01-15,0.0,236.0,0.0,377.0,Pfizer/BioNTech
Luxembourg,2021-01-16,0.0,252.0,0.0,403.0,Pfizer/BioNTech
Luxembourg,2021-01-17,3755.0,268.0,0.6,428.0,Pfizer/BioNTech
Luxembourg,2021-01-18,4569.0,375.0,0.73,599.0,Pfizer/BioNTech
Luxembourg,2021-01-19,5294.0,417.0,0.85,666.0,Pfizer/BioNTech
Luxembourg,2021-01-20,6193.0,475.0,0.99,759.0,Pfizer/BioNTech
Luxembourg,2021-01-21,6897.0,523.0,1.1,835.0,Pfizer/BioNTech
Luxembourg,2021-01-22,0.0,558.0,0.0,891.0,Pfizer/BioNTech
Luxembourg,2021-01-23,0.0,592.0,0.0,946.0,Pfizer/BioNTech
Luxembourg,2021-01-24,0.0,626.0,0.0,1000.0,Pfizer/BioNTech
Luxembourg,2021-01-25,8554.0,569.0,1.17,909.0,Pfizer/BioNTech
Luxembourg,2021-01-26,9525.0,604.0,1.32,965.0,Pfizer/BioNTech
Luxembourg,2021-01-27,10449.0,608.0,1.45,971.0,Pfizer/BioNTech
Luxembourg,2021-01-28,11373.0,639.0,1.58,1021.0,Pfizer/BioNTech
Luxembourg,2021-01-29,0.0,630.0,0.0,1006.0,Pfizer/BioNTech
Luxembourg,2021-01-30,0.0,622.0,0.0,994.0,Pfizer/BioNTech
Luxembourg,2021-01-31,12428.0,613.0,1.72,979.0,Pfizer/BioNTech
Luxembourg,2021-02-01,13241.0,670.0,1.81,1070.0,Pfizer/BioNTech
Maldives,2021-01-31,0.0,0.0,0.0,0.0,Oxford/AstraZeneca
Maldives,2021-02-01,36.0,36.0,0.0,67.0,Oxford/AstraZeneca
Malta,2020-12-28,130.0,0.0,0.0,0.0,Pfizer/BioNTech
Malta,2020-12-29,0.0,259.0,0.0,587.0,Pfizer/BioNTech
Malta,2020-12-30,0.0,259.0,0.0,587.0,Pfizer/BioNTech
Malta,2020-12-31,0.0,259.0,0.0,587.0,Pfizer/BioNTech
Malta,2021-01-01,0.0,259.0,0.0,587.0,Pfizer/BioNTech
Malta,2021-01-02,0.0,259.0,0.0,587.0,Pfizer/BioNTech
Malta,2021-01-03,0.0,259.0,0.0,587.0,Pfizer/BioNTech
Malta,2021-01-04,1940.0,259.0,0.0,587.0,Pfizer/BioNTech
Malta,2021-01-05,0.0,281.0,0.0,636.0,Pfizer/BioNTech
Malta,2021-01-06,0.0,304.0,0.0,689.0,Pfizer/BioNTech
Malta,2021-01-07,0.0,327.0,0.0,741.0,Pfizer/BioNTech
Malta,2021-01-08,0.0,350.0,0.0,793.0,Pfizer/BioNTech
Malta,2021-01-09,0.0,373.0,0.0,845.0,Pfizer/BioNTech
Malta,2021-01-10,0.0,396.0,0.0,897.0,Pfizer/BioNTech
Malta,2021-01-11,4870.0,419.0,0.0,949.0,Pfizer/BioNTech
Malta,2021-01-12,0.0,524.0,0.0,1187.0,Pfizer/BioNTech
Malta,2021-01-13,0.0,629.0,0.0,1425.0,Pfizer/BioNTech
Malta,2021-01-14,0.0,735.0,0.0,1665.0,Pfizer/BioNTech
Malta,2021-01-15,9496.0,840.0,0.0,1902.0,Pfizer/BioNTech
Malta,2021-01-16,0.0,938.0,0.0,2124.0,Pfizer/BioNTech
Malta,2021-01-17,11705.0,1036.0,0.0,2346.0,Pfizer/BioNTech
Malta,2021-01-18,13002.0,1162.0,0.0,2632.0,Pfizer/BioNTech
Malta,2021-01-19,14276.0,1178.0,0.0,2668.0,Pfizer/BioNTech
Malta,2021-01-20,15316.0,1162.0,0.0,2632.0,Pfizer/BioNTech
Malta,2021-01-21,16531.0,1170.0,0.0,2650.0,Pfizer/BioNTech
Malta,2021-01-22,17767.0,1182.0,0.0,2677.0,Pfizer/BioNTech
Malta,2021-01-23,18930.0,1190.0,0.0,2695.0,Pfizer/BioNTech
Malta,2021-01-24,19981.0,1182.0,4.25,2677.0,Pfizer/BioNTech
Malta,2021-01-25,21172.0,1167.0,4.46,2643.0,Pfizer/BioNTech
Malta,2021-01-26,22371.0,1156.0,4.68,2618.0,Pfizer/BioNTech
Malta,2021-01-27,23512.0,1171.0,4.85,2652.0,Pfizer/BioNTech
Malta,2021-01-28,24680.0,1164.0,5.02,2636.0,Pfizer/BioNTech
Malta,2021-01-29,25822.0,1151.0,5.18,2607.0,Pfizer/BioNTech
Malta,2021-01-30,26847.0,1131.0,5.3,2561.0,Pfizer/BioNTech
Malta,2021-01-31,0.0,1046.0,0.0,2369.0,Pfizer/BioNTech
Malta,2021-02-01,27759.0,941.0,5.39,2131.0,Pfizer/BioNTech
Malta,2021-02-02,29002.0,947.0,5.55,2145.0,Pfizer/BioNTech
Mexico,2020-12-24,2924.0,0.0,0.0,0.0,Pfizer/BioNTech
Mexico,2020-12-25,0.0,1300.0,0.0,10.0,Pfizer/BioNTech
Mexico,2020-12-26,0.0,1300.0,0.0,10.0,Pfizer/BioNTech
Mexico,2020-12-27,6824.0,1300.0,0.01,10.0,Pfizer/BioNTech
Mexico,2020-12-28,9579.0,1664.0,0.01,13.0,Pfizer/BioNTech
Mexico,2020-12-29,18529.0,3121.0,0.01,24.0,Pfizer/BioNTech
Mexico,2020-12-30,24998.0,3679.0,0.02,29.0,Pfizer/BioNTech
Mexico,2020-12-31,0.0,3695.0,0.0,29.0,Pfizer/BioNTech
Mexico,2021-01-01,0.0,4051.0,0.0,31.0,Pfizer/BioNTech
Mexico,2021-01-02,0.0,4407.0,0.0,34.0,Pfizer/BioNTech
Mexico,2021-01-03,0.0,4763.0,0.0,37.0,Pfizer/BioNTech
Mexico,2021-01-04,43960.0,4912.0,0.03,38.0,Pfizer/BioNTech
Mexico,2021-01-05,48236.0,4244.0,0.04,33.0,Pfizer/BioNTech
Mexico,2021-01-06,53185.0,4027.0,0.04,31.0,Pfizer/BioNTech
Mexico,2021-01-07,58402.0,4230.0,0.05,33.0,Pfizer/BioNTech
Mexico,2021-01-08,67468.0,4984.0,0.05,39.0,Pfizer/BioNTech
Mexico,2021-01-09,74794.0,5488.0,0.06,43.0,Pfizer/BioNTech
Mexico,2021-01-10,81300.0,5876.0,0.06,46.0,Pfizer/BioNTech
Mexico,2021-01-11,87060.0,6157.0,0.07,48.0,Pfizer/BioNTech
Mexico,2021-01-12,92879.0,6378.0,0.07,49.0,Pfizer/BioNTech
Mexico,2021-01-13,192567.0,19912.0,0.15,154.0,Pfizer/BioNTech
Mexico,2021-01-14,329983.0,38797.0,0.26,301.0,Pfizer/BioNTech
Mexico,2021-01-15,417375.0,49987.0,0.32,388.0,Pfizer/BioNTech
Mexico,2021-01-16,463246.0,55493.0,0.36,430.0,Pfizer/BioNTech
Mexico,2021-01-17,472142.0,55835.0,0.36,433.0,Pfizer/BioNTech
Mexico,2021-01-18,492529.0,57924.0,0.38,449.0,Pfizer/BioNTech
Mexico,2021-01-19,498122.0,57892.0,0.38,449.0,Pfizer/BioNTech
Mexico,2021-01-20,501030.0,44066.0,0.38,342.0,Pfizer/BioNTech
Mexico,2021-01-21,552335.0,31765.0,0.41,246.0,Pfizer/BioNTech
Mexico,2021-01-22,614808.0,28205.0,0.46,219.0,Pfizer/BioNTech
Mexico,2021-01-23,618768.0,22217.0,0.46,172.0,Pfizer/BioNTech
Mexico,2021-01-24,629626.0,22498.0,0.47,174.0,Pfizer/BioNTech
Mexico,2021-01-25,645105.0,21797.0,0.48,169.0,Pfizer/BioNTech
Mexico,2021-01-26,652319.0,22028.0,0.48,171.0,Pfizer/BioNTech
Mexico,2021-01-27,656044.0,22145.0,0.48,172.0,Pfizer/BioNTech
Mexico,2021-01-28,657842.0,15072.0,0.49,117.0,Pfizer/BioNTech
Mexico,2021-01-29,662217.0,6773.0,0.49,53.0,Pfizer/BioNTech
Mexico,2021-01-30,670307.0,7363.0,0.49,57.0,Pfizer/BioNTech
Mexico,2021-01-31,673327.0,6243.0,0.49,48.0,Pfizer/BioNTech
Mexico,2021-02-01,675202.0,4300.0,0.48,33.0,Pfizer/BioNTech
Mexico,2021-02-02,677539.0,3603.0,0.48,28.0,Pfizer/BioNTech
Monaco,2020-12-30,0.0,0.0,0.0,0.0,Pfizer/BioNTech
Monaco,2020-12-31,0.0,126.0,0.0,3211.0,Pfizer/BioNTech
Monaco,2021-01-01,0.0,126.0,0.0,3211.0,Pfizer/BioNTech
Monaco,2021-01-02,0.0,126.0,0.0,3211.0,Pfizer/BioNTech
Monaco,2021-01-03,0.0,126.0,0.0,3211.0,Pfizer/BioNTech
Monaco,2021-01-04,0.0,126.0,0.0,3211.0,Pfizer/BioNTech
Monaco,2021-01-05,0.0,126.0,0.0,3211.0,Pfizer/BioNTech
Monaco,2021-01-06,0.0,126.0,0.0,3211.0,Pfizer/BioNTech
Monaco,2021-01-07,0.0,126.0,0.0,3211.0,Pfizer/BioNTech
Monaco,2021-01-08,0.0,126.0,0.0,3211.0,Pfizer/BioNTech
Monaco,2021-01-09,0.0,126.0,0.0,3211.0,Pfizer/BioNTech
Monaco,2021-01-10,0.0,126.0,0.0,3211.0,Pfizer/BioNTech
Monaco,2021-01-11,0.0,126.0,0.0,3211.0,Pfizer/BioNTech
Monaco,2021-01-12,0.0,126.0,0.0,3211.0,Pfizer/BioNTech
Monaco,2021-01-13,0.0,126.0,0.0,3211.0,Pfizer/BioNTech
Monaco,2021-01-14,0.0,126.0,0.0,3211.0,Pfizer/BioNTech
Monaco,2021-01-15,0.0,126.0,0.0,3211.0,Pfizer/BioNTech
Monaco,2021-01-16,0.0,126.0,0.0,3211.0,Pfizer/BioNTech
Monaco,2021-01-17,0.0,126.0,0.0,3211.0,Pfizer/BioNTech
Monaco,2021-01-18,2400.0,126.0,0.0,3211.0,Pfizer/BioNTech
Morocco,2021-01-28,0.0,0.0,0.0,0.0,"Oxford/AstraZeneca, Sinopharm"
Morocco,2021-01-29,0.0,45000.0,0.0,1219.0,"Oxford/AstraZeneca, Sinopharm"
Morocco,2021-01-30,90000.0,45000.0,0.0,1219.0,"Oxford/AstraZeneca, Sinopharm"
Morocco,2021-01-31,126000.0,42000.0,0.0,1138.0,"Oxford/AstraZeneca, Sinopharm"
Morocco,2021-02-01,200081.0,50020.0,0.0,1355.0,"Oxford/AstraZeneca, Sinopharm"
Myanmar,2021-01-26,0.0,0.0,0.0,0.0,Oxford/AstraZeneca
Myanmar,2021-01-27,3800.0,3800.0,0.0,70.0,Oxford/AstraZeneca
Nepal,2021-01-26,0.0,0.0,0.0,0.0,Oxford/AstraZeneca
Nepal,2021-01-27,0.0,18862.0,0.0,647.0,Oxford/AstraZeneca
Nepal,2021-01-28,0.0,18862.0,0.0,647.0,Oxford/AstraZeneca
Nepal,2021-01-29,0.0,18862.0,0.0,647.0,Oxford/AstraZeneca
Nepal,2021-01-30,0.0,18862.0,0.0,647.0,Oxford/AstraZeneca
Nepal,2021-01-31,0.0,18862.0,0.0,647.0,Oxford/AstraZeneca
Nepal,2021-02-01,113175.0,18862.0,0.0,647.0,Oxford/AstraZeneca
Netherlands,2021-01-06,6000.0,0.0,0.0,0.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-07,15000.0,9000.0,0.0,525.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-08,27000.0,10500.0,0.0,613.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-09,30000.0,8000.0,0.0,467.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-10,34000.0,7000.0,0.0,409.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-11,35500.0,5900.0,0.0,344.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-12,45000.0,6500.0,0.0,379.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-13,47000.0,5857.0,0.0,342.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-14,0.0,5143.0,0.0,300.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-15,55000.0,4000.0,0.0,233.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-16,0.0,5143.0,0.0,300.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-17,77000.0,6143.0,0.0,359.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-18,0.0,7024.0,0.0,410.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-19,0.0,6762.0,0.0,395.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-20,100000.0,7571.0,0.0,442.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-21,0.0,9500.0,0.0,554.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-22,135000.0,11429.0,0.0,667.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-23,0.0,10687.0,0.0,624.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-24,146612.0,9945.0,0.0,580.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-25,0.0,9455.0,0.0,552.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-26,0.0,8965.0,0.0,523.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-27,0.0,8476.0,0.0,495.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-28,0.0,6581.0,0.0,384.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-29,0.0,4687.0,0.0,274.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-30,0.0,4463.0,0.0,260.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-01-31,176286.0,4239.0,0.0,247.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-02-01,248055.0,13886.0,0.0,810.0,"Moderna, Pfizer/BioNTech"
Netherlands,2021-02-02,277275.0,17455.0,0.0,1019.0,"Moderna, Pfizer/BioNTech"
Northern Cyprus,2021-01-14,0.0,0.0,0.0,0.0,"Pfizer/BioNTech, Sinovac"
Northern Cyprus,2021-01-15,0.0,994.0,0.0,2601.0,"Pfizer/BioNTech, Sinovac"
Northern Cyprus,2021-01-16,0.0,994.0,0.0,2601.0,"Pfizer/BioNTech, Sinovac"
Northern Cyprus,2021-01-17,0.0,994.0,0.0,2601.0,"Pfizer/BioNTech, Sinovac"
Northern Cyprus,2021-01-18,0.0,994.0,0.0,2601.0,"Pfizer/BioNTech, Sinovac"
Northern Cyprus,2021-01-19,4968.0,994.0,0.0,2601.0,"Pfizer/BioNTech, Sinovac"
Northern Cyprus,2021-01-20,0.0,1163.0,0.0,3043.0,"Pfizer/BioNTech, Sinovac"
Northern Cyprus,2021-01-21,0.0,1284.0,0.0,3359.0,"Pfizer/BioNTech, Sinovac"
Northern Cyprus,2021-01-22,11000.0,1429.0,0.0,3739.0,"Pfizer/BioNTech, Sinovac"
Northern Ireland,2020-12-13,3623.0,0.0,0.19,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2020-12-14,0.0,1778.0,0.0,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2020-12-15,0.0,1778.0,0.0,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2020-12-16,0.0,1778.0,0.0,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2020-12-17,0.0,1778.0,0.0,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2020-12-18,0.0,1778.0,0.0,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2020-12-19,0.0,1778.0,0.0,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2020-12-20,16068.0,1778.0,0.85,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2020-12-21,0.0,1829.0,0.0,966.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2020-12-22,0.0,1880.0,0.0,993.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2020-12-23,0.0,1931.0,0.0,1020.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2020-12-24,0.0,1982.0,0.0,1047.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2020-12-25,0.0,2033.0,0.0,1074.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2020-12-26,0.0,2084.0,0.0,1101.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2020-12-27,31016.0,2135.0,1.64,1127.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2020-12-28,0.0,2054.0,0.0,1085.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2020-12-29,0.0,1972.0,0.0,1041.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2020-12-30,0.0,1890.0,0.0,998.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2020-12-31,0.0,1808.0,0.0,955.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-01,0.0,1726.0,0.0,911.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-02,0.0,1645.0,0.0,869.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-03,41956.0,1563.0,2.15,825.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-04,0.0,2360.0,0.0,1246.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-05,0.0,3157.0,0.0,1667.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-06,0.0,3954.0,0.0,2088.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-07,0.0,4751.0,0.0,2509.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-08,0.0,5548.0,0.0,2930.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-09,0.0,6345.0,0.0,3351.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
